product_code;name;producer_code;category;producer;short_description;description;price;currency;availability;unit;delivery;stock;active;seo_title;vat;images 1
PKM-PRC-79R;Meditite;79;Karty Pokémon > XY > Primal Clash;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Meditite</strong></li><li style=""margin-top:0.3em;"">Zestaw: Primal Clash</li><li style=""margin-top:0.3em;"">Numer karty: 79</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Meditite – Pokémon TCG</h2><p><strong>Zestaw:</strong> Primal Clash<br><strong>Numer karty:</strong> 79<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Primal-Clash"">pozostałe oferty</a>.</p></div>";2.88;PLN;1;szt.;3 dni;1;1;Meditite 79 Primal Clash;23%;https://sklep839679.shoparena.pl/upload/images/4/img1734.jpg
PKM-BKP-91R;Stantler;91;Karty Pokémon > XY > BREAKpoint;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Stantler</strong></li><li style=""margin-top:0.3em;"">Zestaw: BREAKpoint</li><li style=""margin-top:0.3em;"">Numer karty: 91</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Stantler – Pokémon TCG</h2><p><strong>Zestaw:</strong> BREAKpoint<br><strong>Numer karty:</strong> 91<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/BREAKpoint"">pozostałe oferty</a>.</p></div>";2.35;PLN;1;szt.;3 dni;1;1;Stantler 91 BREAKpoint;23%;https://sklep839679.shoparena.pl/upload/images/4/img1735.jpg
PKM-TEF-60;Wugtrio ex;60;Karty Pokémon > Scarlet & Violet > Temporal Forces;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Wugtrio ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Temporal Forces</li><li style=""margin-top:0.3em;"">Numer karty: 60</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Wugtrio ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Temporal Forces<br><strong>Numer karty:</strong> 60<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Temporal-Forces"">pozostałe oferty</a>.</p></div>";2.99;PLN;1;szt.;3 dni;1;1;Wugtrio ex 60 Temporal Forces;23%;https://sklep839679.shoparena.pl/upload/images/4/img1738.jpg
PKM-TEF-38;Gouging Fire ex;38;Karty Pokémon > Scarlet & Violet > Temporal Forces;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Gouging Fire ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Temporal Forces</li><li style=""margin-top:0.3em;"">Numer karty: 38</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Gouging Fire ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Temporal Forces<br><strong>Numer karty:</strong> 38<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Temporal-Forces"">pozostałe oferty</a>.</p></div>";4.10;PLN;1;szt.;3 dni;1;1;Gouging Fire ex 38 Temporal Forces;23%;https://sklep839679.shoparena.pl/upload/images/4/img1739.jpg
PKM-RCL-55;Eiscue V;55;Karty Pokémon > Sword & Shield > Rebel Clash;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Eiscue V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Rebel Clash</li><li style=""margin-top:0.3em;"">Numer karty: 55</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Eiscue V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Rebel Clash<br><strong>Numer karty:</strong> 55<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Rebel-Clash"">pozostałe oferty</a>.</p></div>";3.67;PLN;1;szt.;3 dni;1;1;Eiscue V 55 Rebel Clash;23%;https://sklep839679.shoparena.pl/upload/images/4/img1740.jpg
PKM-PAF-75;Squawkabilly ex;75;Karty Pokémon > Scarlet & Violet > Paldean Fates;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Squawkabilly ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Paldean Fates</li><li style=""margin-top:0.3em;"">Numer karty: 75</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Squawkabilly ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Paldean Fates<br><strong>Numer karty:</strong> 75<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Paldean-Fates"">pozostałe oferty</a>.</p></div>";4.19;PLN;1;szt.;3 dni;1;1;Squawkabilly ex 75 Paldean Fates;23%;https://sklep839679.shoparena.pl/upload/images/4/img1741.jpg
PKM-PAF-164;Flittle;164;Karty Pokémon > Scarlet & Violet > Paldean Fates;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Flittle</strong></li><li style=""margin-top:0.3em;"">Zestaw: Paldean Fates</li><li style=""margin-top:0.3em;"">Numer karty: 164</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Flittle – Pokémon TCG</h2><p><strong>Zestaw:</strong> Paldean Fates<br><strong>Numer karty:</strong> 164<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Paldean-Fates"">pozostałe oferty</a>.</p></div>";11.95;PLN;1;szt.;3 dni;1;1;Flittle 164 Paldean Fates;23%;https://sklep839679.shoparena.pl/upload/images/4/img1742.jpg
PKM-SHF-91;Copperajah;91;Karty Pokémon > Sword & Shield > Shining Fates;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Copperajah</strong></li><li style=""margin-top:0.3em;"">Zestaw: Shining Fates</li><li style=""margin-top:0.3em;"">Numer karty: 91</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Copperajah – Pokémon TCG</h2><p><strong>Zestaw:</strong> Shining Fates<br><strong>Numer karty:</strong> 91<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Shining-Fates"">pozostałe oferty</a>.</p></div>";12.50;PLN;1;szt.;3 dni;1;1;Copperajah 91 Shining Fates;23%;https://sklep839679.shoparena.pl/upload/images/4/img1743.jpg
PKM-BRS-188;Bibarel;188;Karty Pokémon > Sword & Shield > Brilliant Stars;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Bibarel</strong></li><li style=""margin-top:0.3em;"">Zestaw: Brilliant Stars</li><li style=""margin-top:0.3em;"">Numer karty: 188</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Bibarel – Pokémon TCG</h2><p><strong>Zestaw:</strong> Brilliant Stars<br><strong>Numer karty:</strong> 188<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Brilliant-Stars"">pozostałe oferty</a>.</p></div>";7.85;PLN;1;szt.;3 dni;1;1;Bibarel 188 Brilliant Stars;23%;https://sklep839679.shoparena.pl/upload/images/4/img1744.jpg
PKM-ASR-54;Hisuian Typhlosion VSTAR;54;Karty Pokémon > Sword & Shield > Astral Radiance;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Hisuian Typhlosion VSTAR</strong></li><li style=""margin-top:0.3em;"">Zestaw: Astral Radiance</li><li style=""margin-top:0.3em;"">Numer karty: 54</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Hisuian Typhlosion VSTAR – Pokémon TCG</h2><p><strong>Zestaw:</strong> Astral Radiance<br><strong>Numer karty:</strong> 54<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Astral-Radiance"">pozostałe oferty</a>.</p></div>";10.40;PLN;1;szt.;3 dni;1;1;Hisuian Typhlosion VSTAR 54 Astral Radiance;23%;https://sklep839679.shoparena.pl/upload/images/4/img1746.jpg
PKM-SHF-19;Cinderace VMAX;19;Karty Pokémon > Sword & Shield > Shining Fates;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Cinderace VMAX</strong></li><li style=""margin-top:0.3em;"">Zestaw: Shining Fates</li><li style=""margin-top:0.3em;"">Numer karty: 19</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Cinderace VMAX – Pokémon TCG</h2><p><strong>Zestaw:</strong> Shining Fates<br><strong>Numer karty:</strong> 19<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Shining-Fates"">pozostałe oferty</a>.</p></div>";8.90;PLN;1;szt.;3 dni;1;1;Cinderace VMAX 19 Shining Fates;23%;https://sklep839679.shoparena.pl/upload/images/4/img1748.jpg
PKM-TWM-177;Heliolisk;177;Karty Pokémon > Scarlet & Violet > Twilight Masquerade;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Heliolisk</strong></li><li style=""margin-top:0.3em;"">Zestaw: Twilight Masquerade</li><li style=""margin-top:0.3em;"">Numer karty: 177</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Heliolisk – Pokémon TCG</h2><p><strong>Zestaw:</strong> Twilight Masquerade<br><strong>Numer karty:</strong> 177<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Twilight-Masquerade"">pozostałe oferty</a>.</p></div>";17.30;PLN;1;szt.;3 dni;1;1;Heliolisk 177 Twilight Masquerade;23%;https://sklep839679.shoparena.pl/upload/images/4/img1749.jpg
PKM-PAR-203;Slither Wing;203;Karty Pokémon > Scarlet & Violet > Paradox Rift;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Slither Wing</strong></li><li style=""margin-top:0.3em;"">Zestaw: Paradox Rift</li><li style=""margin-top:0.3em;"">Numer karty: 203</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Slither Wing – Pokémon TCG</h2><p><strong>Zestaw:</strong> Paradox Rift<br><strong>Numer karty:</strong> 203<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. 234.44 PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Paradox-Rift"">pozostałe oferty</a>.</p></div>";22.13;PLN;1;szt.;3 dni;1;1;Slither Wing 203 Paradox Rift;23%;https://sklep839679.shoparena.pl/upload/images/4/img1751.jpg
PKM-PAF-169;Mankey;169;Karty Pokémon > Scarlet & Violet > Paldean Fates;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Mankey</strong></li><li style=""margin-top:0.3em;"">Zestaw: Paldean Fates</li><li style=""margin-top:0.3em;"">Numer karty: 169</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Mankey – Pokémon TCG</h2><p><strong>Zestaw:</strong> Paldean Fates<br><strong>Numer karty:</strong> 169<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Paldean-Fates"">pozostałe oferty</a>.</p></div>";15.36;PLN;1;szt.;3 dni;1;1;Mankey 169 Paldean Fates;23%;https://sklep839679.shoparena.pl/upload/images/4/img1752.jpg
